FacilityID,X,Y,PrimaryStr
17527,-71.0413279408431,42.4278017962477,BROADWAY
17528,-71.0413435091186,42.4277263365296,BROADWAY
17531,-71.041210826759,42.4278748523226,BROADWAY
17532,-71.0413966608346,42.4273789505355,BROADWAY
17534,-71.0412048533649,42.4273480944167,BROADWAY
17535,-71.0410361886393,42.4277974573481,BROADWAY
17537,-71.0405695354158,42.4296000054534,BROADWAY
17539,-71.0403662152963,42.4295981155532,BROADWAY
17540,-71.0405298782375,42.4291335667575,BROADWAY
17542,-71.0407517873067,42.4291082210614,BROADWAY
17543,-71.0426630564711,42.4235150515049,BROADWAY
17546,-71.0393658587079,42.4253086286388,LYNN ST
17548,-71.0392711538394,42.4252481350531,LYNN ST
17550,-71.038542561703,42.4262259945865,LYNN ST
17551,-71.0384420431711,42.4261732104553,LYNN ST
17553,-71.038110613723,42.4267233148365,LYNN ST
17555,-71.0374795450851,42.4269584936988,LYNN ST
17556,-71.0374336070518,42.4268723538013,LYNN ST
17558,-71.0366700968776,42.4272638034694,LYNN ST
17559,-71.0366131475033,42.4271816321081,LYNN ST
17560,-71.0351740069778,42.4278272856923,LYNN ST
17561,-71.0351172504899,42.4277443899459,LYNN ST
17563,-71.0415536920578,42.4314937246163,CHURCH ST
17564,-71.0448847345129,42.4319835933441,MYRTLE ST
17566,-71.044970379677,42.4318635127945,WEBSTER ST
17567,-71.0440399832176,42.4319528484835,WEBSTER ST
17569,-71.0440723320498,42.4320316676019,WEBSTER ST
17570,-71.0439624423501,42.4320732568017,LAUREL ST
17572,-71.0404766539874,42.4306611705838,BROADWAY
17573,-71.0405294570707,42.4303836102417,EASTERN AV
17574,-71.0402786922728,42.430586976368,BROADWAY
17575,-71.0402954425199,42.4307100452001,BROADWAY
17576,-71.0403409081149,42.430705725793,BROADWAY
17577,-71.0402544374403,42.4304343900223,BROADWAY
17578,-71.0407583042924,42.4303111721013,EASTERN AV
17580,-71.0409667308699,42.4303435453946,EASTERN AV
17581,-71.0418897835126,42.4302786980479,EASTERN AV
17582,-71.0423625969259,42.4302461501074,EASTERN AV
17583,-71.0422797700617,42.4302076600771,EASTERN AV
17584,-71.042248849095,42.4300977141728,EASTERN AV
17586,-71.0450146872822,42.4300542173204,EASTERN AV
17587,-71.0447915837606,42.4297431922179,EASTERN AV
17588,-71.0438676288068,42.4296519510119,HANOVER ST
17589,-71.0403861780407,42.4300856439156,BROADWAY
17590,-71.0401816264874,42.4301312345382,BROADWAY
17595,-71.0498490239982,42.4318207783784,SALEM ST
17596,-71.0391165124359,42.4236452735036,HADLEY ST
17598,-71.079804682352,42.418239629759,HIGHLAND AV
17600,-71.0730189853142,42.4181054391717,MEDFORD ST
17602,-71.066978807396,42.4195087284345,WIGGLESWORTH ST
17604,-71.0397364171535,42.4263343017668,
17605,-71.0402851279458,42.4272083063983,
17607,-71.0241804450946,42.4312358960183,HANCOCK RD
17608,-71.0244853538194,42.4314015620118,HANCOCK RD
17609,-71.0247322726773,42.431244332111,HANCOCK RD
17610,-71.0247786758561,42.4309846620636,HANCOCK RD
17612,-71.0238928226942,42.4327411603309,WESLEY ST
17613,-71.0239438540885,42.4323728584988,WESLEY ST
17614,-71.0237397269854,42.432238166458,WESLEY ST
17615,-71.0236819532472,42.432084308697,WESLEY ST
17622,-71.0670024731686,42.4287938564225,MAIN ST
17623,-71.0669067286593,42.4287926305633,MAIN ST
17625,-71.0556051464004,42.4231304966115,HENRY ST
17627,-71.062214297265,42.4154979446665,
17628,-71.0622311101034,42.4155837465868,BELMONT ST
17630,-71.0741502849538,42.4187483960334,COMMERCIAL ST
17631,-71.0739528063061,42.4188372654375,COMMERCIAL ST
17632,-71.0747841947491,42.4182796750325,COMMERCIAL ST
17633,-71.075832250492,42.4186172379823,COMMERCIAL ST
17635,-71.0757761954756,42.4174016296906,COMMERCIAL ST
17636,-71.0841391428794,42.416588407659,QUINCY ST
17637,-71.0841756675692,42.4166448584889,QUINCY ST
17638,-71.0864154731673,42.4300525838483,
17639,-71.0860856964474,42.4297428039386,FELLSMERE RD
17640,-71.0854948191216,42.4319080153846,
17641,-71.08557117384,42.4318999915722,
17642,-71.0816535263242,42.424000682734,
17643,-71.0852703967553,42.4230431575085,
17644,-71.0833564212455,42.4201368783472,
17645,-71.0800369274926,42.4176275992014,
17646,-71.0860377559452,42.4197351467157,FELLSWAY
17647,-71.0859764885281,42.4196013811215,MALDEN ST
17648,-71.0797680072411,42.4162677303247,
17649,-71.0704469194988,42.4168048199574,
17650,-71.0678220098226,42.4266164320671,
17651,-71.0675598792419,42.426535484223,
17652,-71.0561381137619,42.4191968595267,
17653,-71.0582849033886,42.4234799165348,
17655,-71.0610350859709,42.4346034388782,
17656,-71.0609679268041,42.4349130167034,
17657,-71.0632599784459,42.4373946218191,
17658,-71.0634601404549,42.4373236632773,
17659,-71.0637313637437,42.4371674570139,
17660,-71.0656354006972,42.4372266861473,
17661,-71.0657829571146,42.4372695975877,
17662,-71.0675992714374,42.4388968610894,
17663,-71.0670223627902,42.4364345294916,
17664,-71.0670332664305,42.4364106808811,
17665,-71.0692335769221,42.4387791156118,
17666,-71.044400972951,42.4363576265081,
17667,-71.0372952643465,42.4363177801826,
17668,-71.0372740059949,42.4361978026394,
17669,-71.0369463775087,42.4364466608474,
17670,-71.0377359049431,42.4336145034576,FULTON ST
17671,-71.0377498234866,42.4335511451062,FULTON ST
17672,-71.0376064737485,42.4332246714594,CROSS COUNTRY
17673,-71.036360578648,42.4334472842516,FULTON ST
17674,-71.0363211324704,42.4332583576212,COLEMAN ST
17675,-71.0362269039717,42.433235066707,COLEMAN ST
17676,-71.0368536382667,42.4326330167811,CROSS COUNTRY
17677,-71.0367587818593,42.4326075580306,CROSS COUNTRY
17678,-71.0377885263014,42.4325490064877,CROSS COUNTRY
17679,-71.0380166725615,42.432543675279,
17680,-71.0380480712981,42.4324755842427,
17682,-71.0362417905655,42.4325792300918,COLEMAN ST
17683,-71.0361609316711,42.4325775255041,COLEMAN ST
17684,-71.0369234824375,42.4323932758763,PLAINFIELD AV
17685,-71.0369472255013,42.4323057388353,PLAINFIELD AV
17686,-71.0371850730892,42.4319384693116,CROSS COUNTRY
17687,-71.0353205946633,42.4320969596611,PLAINFIELD AV
17688,-71.0352098893615,42.4321734607367,PLAINFIELD AV
17689,-71.0349471376367,42.4320867745165,PLAINFIELD AV
17690,-71.0340511657779,42.4322341647339,PLAINFIELD AV
17691,-71.0342245294145,42.4321278098713,PLAINFIELD AV
17692,-71.0338335646599,42.4322123434339,WESCOTT ST
17693,-71.0357352421784,42.4317519465559,CROSS COUNTRY
17694,-71.0374797798455,42.4316344989473,COLEMAN ST
17695,-71.0374640489605,42.431703705127,COLEMAN ST
17696,-71.0311762084712,42.4347902194179,
17697,-71.0315942550267,42.4340025304557,
17698,-71.0315292601867,42.4340085608847,
17699,-71.0398713406286,42.424711906776,
17700,-71.0243736489749,42.4356081577613,
17701,-71.0237441814172,42.4357540830396,
17702,-71.0234718547184,42.4359695371738,
17703,-71.0230347377406,42.4358549182198,
17704,-71.0226230143517,42.435874288392,
17705,-71.0226312500792,42.4359423447313,
17706,-71.0243221498462,42.4363552012347,
17707,-71.0235814834027,42.4365270461118,
17708,-71.0234969535487,42.4369468606923,
17709,-71.0231103906258,42.4368891974719,
17710,-71.0231869320578,42.4370276696503,
17711,-71.0232150127924,42.4370384108722,
17712,-71.0216082255672,42.4357595719815,
17713,-71.0267447915919,42.4340322562966,
17718,-71.0546970567708,42.420046267676,FERRY ST
17722,-71.064224919381,42.4257096481356,CENTRE ST
17723,-71.063447276415,42.4261163080644,CENTRE ST
17726,-71.0837985287893,42.4342906057403,HIGHLAND AV
17727,-71.0831765823693,42.4339560762408,HIGHLAND AV
17728,-71.0837781152493,42.4340033648932,HIGHLAND AV
17733,-71.0840367748599,42.4346511592993,HIGHLAND AV
17736,-71.0837321111987,42.4337076031948,HIGHLAND AV
17745,-71.0860543475926,42.4347479577238,PAMELA CR
17746,-71.0861160428072,42.4348076558299,PAMELA CR
17750,-71.0511450084218,42.4352288258762,MT WASHINGTON AV
17752,-71.0499021920012,42.4355033936066,HAVELOCK ST
17756,-71.0523238789716,42.4350837701867,HAVELOCK ST
17757,-71.0522431679012,42.435113499519,HAVELOCK ST
17760,-71.0421946767893,42.4322021083493,WEBSTER ST
17762,-71.041690191043,42.4322889522574,WEBSTER ST
17763,-71.0415916352355,42.4322678663814,WEBSTER ST
17764,-71.0421389215011,42.4321325926121,WEBSTER ST
17767,-71.0419839546217,42.4313367260717,WAITE ST
17768,-71.0419584024831,42.4313393725882,WAITE ST
17770,-71.0420036407264,42.4314088815829,WAITE ST
17771,-71.0414328992272,42.431464241764,WAITE ST
17775,-71.0496474677216,42.4310847189901,BRANCH ST
17777,-71.0479573862125,42.4316622198087,WEBSTER ST
17778,-71.047829671033,42.4317001068452,CROSS COUNTRY
17779,-71.0478614561832,42.431630829938,CROSS COUNTRY
17786,-71.0705300024614,42.418173453419,MEDFORD ST
17788,-71.0712861625917,42.4180634228887,MEDFORD ST
17789,-71.0717979190996,42.4180325190766,MEDFORD ST
17790,-71.0718142744423,42.4181116120168,MEDFORD ST
17793,-71.0705532600359,42.4180886783403,MEDFORD ST
17794,-71.0693539981235,42.4181453342554,MEDFORD ST
17796,-71.0478576458198,42.4255128663631,HOLLOWAY ST
17797,-71.0479467942674,42.4255685646155,HOLLOWAY ST
17798,-71.0481044622421,42.4255722095898,BOWDOIN ST
17800,-71.0480030623477,42.4254021901353,BOWDOIN ST
17801,-71.0478605442008,42.4253915872959,BOWDOIN ST
17803,-71.0484253948433,42.4258149280865,BOWDOIN ST
17804,-71.0484932129005,42.4257713324906,BOWDOIN ST
17806,-71.0489449205589,42.4262068323725,BOWDOIN ST
17807,-71.0490127000136,42.4261621668301,BOWDOIN ST
17811,-71.0507909231229,42.4276435866811,BOWDOIN ST
17812,-71.0508888766071,42.4275655144217,BOWDOIN ST
17814,-71.051285405516,42.4280108046514,BOWDOIN ST
17815,-71.0513863672959,42.4279358938673,BOWDOIN ST
17819,-71.0514923651314,42.4283164555571,WILLOW ST
17820,-71.0516624071153,42.4283128899414,WILLOW ST
17821,-71.0516184634486,42.4283619943644,WILLOW ST
17823,-71.0515696854343,42.4286271284083,WILLOW ST
17824,-71.0514274953651,42.428620731066,WILLOW ST
17825,-71.0516303704689,42.4289752900584,WILLOW ST
17826,-71.0514923985273,42.4289859820022,WILLOW ST
17829,-71.0509968029991,42.4289430686951,LISBON ST
17830,-71.0509914068992,42.4288388479399,LISBON ST
17833,-71.0504667195191,42.4289950854401,LISBON ST
17834,-71.0504515258602,42.4288920804333,LISBON ST
17837,-71.0499273482908,42.429045135062,LISBON ST
17838,-71.0499106932316,42.4289416234803,LISBON ST
17840,-71.0494809819201,42.4290896361273,LISBON ST
17841,-71.0494499249662,42.4289874730749,LISBON ST
17845,-71.0492013794441,42.4294788063201,LISBON ST
17846,-71.0492668810648,42.4295128639371,LISBON ST
17847,-71.0494036642535,42.4294989766183,LISBON ST
17850,-71.0490760672002,42.4284246898008,LISBON ST
17851,-71.0492024637323,42.4284655984158,LISBON ST
17852,-71.064413950389,42.4216648311082,HIGH ST
17853,-71.0643152719657,42.421647140684,HIGH ST
17854,-71.0757721483611,42.4174944960978,COMMERCIAL ST
17855,-71.0755824919539,42.4174664449926,COMMERCIAL ST
17856,-71.0755819982882,42.4177906013284,COMMERCIAL ST
17858,-71.0769601297597,42.4176967744211,MEDFORD ST
17859,-71.0769565509277,42.4175799634987,MEDFORD ST
17863,-71.0748590888294,42.4176464299151,MEDFORD ST
17870,-71.0521025744637,42.4236994637285,BRYANT ST
17871,-71.0555735069352,42.423213000578,HENRY ST
17872,-71.0555640351147,42.423070883254,BOYLSTON ST
17873,-71.0548707787946,42.4227020119807,HENRY ST
17874,-71.0548690290125,42.4225282025174,HENRY ST
17877,-71.0549008449192,42.4226147672517,HENRY ST
17881,-71.0534532664401,42.4246856797811,BRYANT ST
17882,-71.053591932592,42.4248402431119,BRYANT ST
17883,-71.053524318201,42.4249365165838,BRYANT ST
17884,-71.0527312041228,42.4241361378993,BRYANT ST
17887,-71.0543380710043,42.4262390679617,WILLOW ST
17888,-71.0542745629224,42.4261400041152,WILLOW ST
17889,-71.0545621570509,42.4258912043083,WILLOW ST
17890,-71.0546736086156,42.4259812773592,WILLOW ST
17896,-71.0503552305271,42.4397787812979,GILBERT ST
17897,-71.0502723597294,42.439766798258,GILBERT ST
17898,-71.049755175061,42.4338420254917,FAIRVIEW AV
17899,-71.0494675820846,42.4339755137778,FAIRVIEW AV
17902,-71.0486840313435,42.433741061961,ROCKWELL ST
17905,-71.0483510427386,42.4332310467712,ROCKWELL ST
17908,-71.0516539842667,42.4394739326164,SYLVAN ST
17909,-71.0517308063646,42.4395224341854,GIBSON ST
17910,-71.0520367785535,42.439584303807,SYLVAN ST
17911,-71.0520774810115,42.4395273188747,SYLVAN ST
17915,-71.0524987931376,42.4306990465541,DELL ST
17916,-71.0524996815772,42.4306041958848,DELL ST
17917,-71.0523075585809,42.4306093404815,DELL ST
17922,-71.0512613867167,42.4307599744838,DELL ST
17926,-71.0533242841767,42.4264618106585,SAMMETT ST
17927,-71.053340861834,42.4264726926996,SAMMETT ST
17932,-71.0529295871675,42.4266537430142,LOMBARD CT
17933,-71.0530168295378,42.4266307635166,LOMBARD CT
17934,-71.0529709585799,42.4265409579316,LOMBARD CT
17935,-71.0530281797998,42.4274118302706,LYME ST
17936,-71.0531259700037,42.4273498561838,LYME ST
17937,-71.0531169110271,42.4271734898618,WILLOW ST
17942,-71.052403577937,42.427715712891,WILLOW ST
17943,-71.0521756624355,42.4278885728663,WILLOW ST
17945,-71.0520549716968,42.4278300811565,WILLOW ST
17946,-71.0520549585685,42.4279788880774,WILLOW ST
17951,-71.079296015488,42.4217556704353,ADAMS ST
17952,-71.0793997800931,42.4217554719648,ADAMS ST
17954,-71.0800632765041,42.4217523916404,ADAMS ST
17956,-71.0792636754647,42.4216843325512,ADAMS ST
17959,-71.080253172325,42.4216788762156,ADAMS ST
17960,-71.0780428925391,42.4216840841503,ADAMS ST
17961,-71.0780462293712,42.4217459506468,ADAMS ST
17962,-71.0771010280701,42.4216834969855,ADAMS ST
17963,-71.0434405444404,42.4339340191028,SALEM ST
17964,-71.0432786671814,42.4338344097052,SALEM ST
17965,-71.048563706805,42.4367459140779,BISHOP RD
17966,-71.0479595619881,42.4367729498367,BISHOP RD
17967,-71.0479722487612,42.4368200997588,BISHOP RD
17977,-71.0529036565422,42.4321049978085,BAKER ST
17978,-71.0528081947049,42.4320394669974,BAKER ST
17981,-71.0524199644331,42.4320298869044,SEAVIEW AV
17982,-71.0524984421826,42.4320700210658,SEAVIEW AV
17983,-71.0524123255115,42.4320481730245,SEAVIEW AV
17987,-71.0530931493186,42.4338045719691,GRANVILLE AV
17988,-71.0531728659137,42.4338038633029,GRANVILLE AV
17989,-71.0532675678578,42.4336905827609,GRANVILLE AV
17991,-71.0543058212319,42.4350519259279,BAINBRIDGE ST
17992,-71.0541395865168,42.4350110718537,BAINBRIDGE ST
17997,-71.0534154682981,42.4348006418218,BAYRD RD
17999,-71.053761252733,42.4341778765354,BAKER ST
18000,-71.0537098867991,42.4342334062345,BAKER ST
18001,-71.0510589125966,42.4352693229672,MT WASHINGTON AV
18003,-71.0513475033254,42.4353175533905,HAVELOCK ST
18004,-71.0501837891512,42.4347181568162,MT WASHINGTON AV
18005,-71.0502630761078,42.4346880728089,MT WASHINGTON AV
18008,-71.0494341487097,42.4348836518913,ROCKWELL ST
18014,-71.0477365361191,42.4347688607408,COLUMBIA ST
18015,-71.0476371540822,42.4347630186226,COLUMBIA ST
18020,-71.046844428567,42.433404365517,SALEM ST
18021,-71.0467580957445,42.4334198945289,SALEM ST
18022,-71.0466943298812,42.4334006506008,SALEM ST
18024,-71.0462358927634,42.4333928614911,LEBANON ST
18026,-71.0453296284511,42.4351863984043,LEBANON ST
18028,-71.0458333903919,42.436200339692,LEBANON ST
18029,-71.0459537460039,42.4360983812515,LEBANON ST
18031,-71.0459275992501,42.4362199895053,LEBANON ST
18032,-71.0466716011802,42.4366822593572,LEBANON ST
18033,-71.0466775273001,42.4368499512493,LEBANON ST
18034,-71.0483762665431,42.4394967654271,LEBANON ST
18037,-71.0484583191451,42.4399483892494,LEBANON ST
18054,-71.0404842061477,42.4347672432178,CROSS COUNTRY
18056,-71.0597599660211,42.4163987103118,HANCOCK ST
18057,-71.0602057102975,42.4160941008815,BELMONT ST
18059,-71.0650262040394,42.4163658674324,MAIN ST
18063,-71.0649270132223,42.416294138271,APPLETON ST
18064,-71.0641255055656,42.4163621757516,APPLETON ST
18065,-71.0631823386812,42.416293101381,APPLETON ST
18066,-71.0632111806165,42.4163591867936,APPLETON ST
18068,-71.0626396278657,42.416396205845,APPLETON ST
18069,-71.0626970034788,42.4165172568579,CLARENDON ST
18070,-71.0559999006725,42.4204984597433,FERRY ST
18072,-71.0561512262527,42.4205519149937,FERRY ST
18073,-71.0569624814577,42.4207672127904,WINTHROP ST
18074,-71.0570149844921,42.4208211804134,FERRY ST
18075,-71.0578513161814,42.421095150468,PARKER ST
18076,-71.0579580579595,42.4211052228759,PARKER ST
18080,-71.0550600129559,42.4213179614451,ESSEX ST
18081,-71.0540990470349,42.4220426449948,ESSEX ST
18082,-71.0541737607689,42.422095897979,ESSEX ST
18084,-71.0557840480531,42.4208556489907,ESSEX ST
18092,-71.0540076360843,42.4221206514043,ESSEX ST
18093,-71.0540677697767,42.4221661241528,ESSEX ST
18094,-71.05351133281,42.4215866518946,MILLS ST
18095,-71.0535734406261,42.4216251729656,MILLS ST
18100,-71.0520031971674,42.4236228658513,BRYANT ST
18101,-71.0499693555903,42.4319186493434,SALEM ST
18102,-71.049453931173,42.4321600874218,SALEM ST
18103,-71.0489931398906,42.4324095165719,SALEM ST
18108,-71.0797374089363,42.4186392306278,HIGHLAND AV
18109,-71.0797402102155,42.4185780238536,HIGHLAND AV
18124,-71.0566571971939,42.4282170473918,EASTERN AV
18125,-71.0562265534526,42.4284002019395,EASTERN AV
18126,-71.0564208716383,42.4281702450123,EASTERN AV
18127,-71.056314952045,42.4282509694354,EASTERN AV
18131,-71.0566679857682,42.4283502568416,EASTERN AV
18132,-71.056254576327,42.42852821477,EASTERN AV
18133,-71.0569701609066,42.4292150386371,BRYANT ST
18134,-71.0568414518197,42.4292519446571,BRYANT ST
18135,-71.0677480036343,42.4229514988963,MADISON ST
18136,-71.0677852410434,42.4230199250377,MADISON ST
18137,-71.0680277867972,42.4229090942911,MADISON ST
18138,-71.0686750420494,42.4224875964795,MERIDIAN ST
18139,-71.0687476963331,42.4224484483468,MERIDIAN ST
18145,-71.0502259669652,42.4240010679304,SUFFOLK ST
18146,-71.0501336273222,42.4239429867191,SUFFOLK ST
18149,-71.0517142333666,42.4242997238858,SUFFOLK ST
18150,-71.0516545153608,42.4243443936056,SUFFOLK ST
18154,-71.0522757430853,42.4245931974145,HARVARD ST
18155,-71.0521940028428,42.4245275299495,HARVARD ST
18156,-71.0529446384491,42.4250742705529,SUFFOLK ST
18158,-71.0530457088635,42.4251270654042,SUFFOLK ST
18161,-71.0530627413876,42.4254535108265,SUFFOLK ST
18162,-71.0531540010525,42.4255119332648,SUFFOLK ST
18163,-71.0532613708079,42.4254330825925,SUFFOLK ST
18164,-71.0523878034334,42.4261233968573,SUFFOLK ST
18165,-71.0521449550581,42.4261795650154,SUFFOLK ST
18166,-71.0522474178628,42.4262307243382,SUFFOLK ST
18168,-71.0505442965404,42.4243737602328,SAMMETT ST
18169,-71.0504818141588,42.4244184940162,SAMMETT ST
18172,-71.050784110328,42.4245431143662,SAMMETT ST
18173,-71.0507221274851,42.4245901291611,SAMMETT ST
18175,-71.0516128452368,42.4251201883093,SAMMETT ST
18177,-71.0515811535548,42.4252082613804,SAMMETT ST
18178,-71.0523539596596,42.4256727678609,SAMMETT ST
18179,-71.0523387106863,42.4257546225562,SAMMETT ST
18183,-71.052993070413,42.4262201855968,SAMMETT ST
18184,-71.0530729021305,42.4261433239528,SAMMETT ST
18188,-71.0519642143601,42.4266868936314,LYME ST
18189,-71.0520286742063,42.4266472199236,LYME ST
18190,-71.0524656462508,42.426962752051,LYME ST
18191,-71.052407903451,42.4270100057936,LYME ST
18193,-71.0507195717431,42.4258065743472,LYME ST
18196,-71.0511348901197,42.4260019887007,LYME ST
18197,-71.0510764791594,42.4260508650313,LYME ST
18199,-71.0515207536043,42.4263702133426,LYME ST
18200,-71.0515785323936,42.4263240324145,LYME ST
18203,-71.0443989493483,42.433933617576,LAUREL ST
18215,-71.0673893217287,42.4230536221394,MAIN ST
18216,-71.0670993252418,42.421818872768,MAIN ST
18217,-71.0673030467562,42.4222413221901,MAIN ST
18219,-71.0671433451608,42.4227123381014,MAIN ST
18221,-71.0671042804354,42.4227633279366,GOULD AV
18222,-71.067110825268,42.4233123248555,EASTERN AV
18231,-71.0661540694626,42.4236019633219,EASTERN AV
18232,-71.066293737442,42.4235983927054,EASTERN AV
18234,-71.0643743449203,42.4234105915963,HILLSIDE TR
18236,-71.0549220629159,42.42830436327,CROSS ST
18237,-71.0548499538012,42.4282710420496,CROSS ST
18238,-71.0539153842838,42.429146402821,CROSS ST
18240,-71.0539958410531,42.4291305184664,CROSS ST
18246,-71.0542728195834,42.4297742282288,CROSS ST
18247,-71.0541891866185,42.4297924912295,CROSS ST
18256,-71.0589675077341,42.4265160134684,ALMONT ST
18258,-71.0589614563483,42.4264072423057,FRANKLIN ST
18261,-71.0576488338279,42.4253149877906,FRANKLIN ST
18263,-71.0577936966408,42.4253364861886,FRANKLIN ST
18265,-71.0585053512614,42.4259161062548,FRANKLIN ST
18266,-71.0584456075485,42.4259580360062,FRANKLIN ST
18270,-71.0586258148825,42.4359791783901,ROCKY NOOK
18271,-71.0587303954723,42.4359380515735,ROCKY NOOK
18272,-71.0588482847511,42.4359819935967,ROCKY NOOK
18273,-71.0590666643345,42.4362306594855,ROCKY NOOK
18274,-71.0590146677654,42.4362397743278,ROCKY NOOK
18276,-71.058741340716,42.436577413252,ROCKY NOOK
18279,-71.058312978884,42.4369114748547,ROCKY NOOK
18280,-71.0582853193798,42.4369876139863,ROCKY NOOK
18281,-71.0582063618497,42.4367716610301,CRESTVIEW DR
18282,-71.0581200431318,42.4367785672283,CRESTVIEW DR
18283,-71.0584893096105,42.4369011659983,ROCKY NOOK
18287,-71.0581020559544,42.4370489522342,GOODWIN AV
18289,-71.0590475456489,42.4370420951842,GOODWIN AV
18290,-71.0590286945468,42.4371935928157,GOODWIN AV
18291,-71.059181154766,42.4371785252424,GOODWIN AV
18292,-71.0587139966485,42.436480528199,ROCKY NOOK
18296,-71.059314799747,42.4372356730905,GOODWIN AV
18297,-71.0592918692322,42.4373244236386,GOODWIN AV
18299,-71.060202565604,42.4373643483818,GOODWIN AV
18300,-71.0600524204415,42.4374324952025,GOODWIN AV
18306,-71.0546868834853,42.4399252570261,KIMBALL ST
18307,-71.0548127127957,42.4399593511663,SYLVAN ST
18308,-71.0547714702879,42.4399234814762,KIMBALL ST
18310,-71.0552031686309,42.4400325980905,SYLVAN ST
18311,-71.0557029478887,42.4399782718868,ECHO ST
18312,-71.0557804306279,42.4400406958508,SYLVAN ST
18316,-71.0562272666114,42.4403791678083,FOREST ST
18317,-71.0559670454574,42.4404394281243,FOREST ST
18318,-71.0539231694393,42.4399326448314,SYLVAN ST
18320,-71.0537970083101,42.4400046185898,SYLVAN ST
18323,-71.0547775576984,42.4400567912304,SYLVAN ST
18324,-71.0542302427516,42.4404222399776,CROSS COUNTRY
18325,-71.0541392460764,42.4406753381114,CROSS COUNTRY
18326,-71.0540397167783,42.4409067677436,GOODHUE ST
18327,-71.0538591511173,42.4409707892404,GOODHUE ST
18332,-71.0540120822813,42.4410694384705,GOODHUE ST
18333,-71.0535030035372,42.4409226875362,GOODHUE ST
18334,-71.0534394023777,42.440520544855,CROSS COUNTRY
18335,-71.053386138755,42.4401907661481,CROSS COUNTRY
18340,-71.0649207996024,42.4242865133025,EASTERN AV
18341,-71.0631405777855,42.4243457621042,PHILLIPS ST
18342,-71.0631316995748,42.4242998602734,PHILLIPS ST
18345,-71.0637621496686,42.424879959464,EASTERN AV
18346,-71.0636449060231,42.4249349065018,EASTERN AV
18347,-71.0642031010458,42.4247766017048,EASTERN AV
18349,-71.0620847755026,42.4256979281146,EASTERN AV
18351,-71.0627103876478,42.4253917330768,EASTERN AV
18352,-71.0627953557426,42.4252970650739,EASTERN AV
18354,-71.0590627304646,42.4240559552856,WARREN AV
18356,-71.0589144709657,42.4250061893465,LINWOOD ST
18357,-71.0589760388679,42.4249750888627,LINWOOD ST
18359,-71.0564299114719,42.4275959864442,ALMONT ST
18360,-71.0558591662179,42.4265086448845,NEWTON ST
18361,-71.0564044594975,42.4275367870911,ALMONT ST
18364,-71.057050192484,42.4273454536146,ALMONT ST
18366,-71.0570836881481,42.4274061017567,ALMONT ST
18368,-71.0569299379643,42.4271193993212,HUDSON TR
18370,-71.0568322004374,42.4270692166283,HUDSON TR
18371,-71.0575517129134,42.4261519986889,COBURN ST
18372,-71.0575446451993,42.4262364744883,COBURN ST
18375,-71.0561099227877,42.4270001009232,HAZELWOOD ST
18378,-71.0561494726343,42.4270476602558,HAZELWOOD ST
18379,-71.0565440574512,42.4261411149114,NEWTON ST
18380,-71.0564886105568,42.4260954434247,NEWTON ST
18386,-71.0558265394134,42.4264517460304,NEWTON ST
18387,-71.059351011658,42.4269922830708,FRANKLIN ST
18388,-71.0594703535965,42.4269506405982,FRANKLIN ST
18391,-71.0593436067043,42.4271609052424,EASTERN AV
18395,-71.0599989739917,42.4277933735316,FRANKLIN ST
18396,-71.0599199132861,42.4278189456627,FRANKLIN ST
18400,-71.0547017674942,42.4291806487809,EASTERN AV
18401,-71.0546385387266,42.4290698342344,EASTERN AV
18405,-71.0529447448331,42.4292784944529,EASTERN AV
18406,-71.0530700269949,42.4293399473803,EASTERN AV
18407,-71.0530604331775,42.4294592562761,EASTERN AV
18415,-71.0546015462012,42.4312865228236,GRANVILLE AV
18416,-71.0546891391586,42.4312042370559,GRANVILLE AV
18418,-71.0554586377279,42.431073048034,SALEM ST
18420,-71.0555084177019,42.431190519335,SALEM ST
18421,-71.056977388538,42.4295243526815,BRYANT ST
18422,-71.057053076739,42.4294997773453,BRYANT ST
18426,-71.0553293824887,42.4316046892217,BOWERS AV
18427,-71.0553432350914,42.4316856433343,BOWERS AV
18429,-71.0552338607121,42.4314611222954,BOWERS AV
18435,-71.0564412760301,42.4321953363624,BOWERS AV
18436,-71.0560848552601,42.4321214459145,CROSS COUNTRY
18437,-71.0565149590301,42.4321503091565,BOWERS AV
18439,-71.0560471384902,42.4323835110763,NIRA ST
18442,-71.0554049697724,42.4330835517723,RUTLAND ST
18443,-71.0552801847209,42.4331479829807,RUTLAND ST
18449,-71.0543275531577,42.4339666538958,RUTLAND ST
18450,-71.0542810523195,42.4339107705074,RUTLAND ST
18451,-71.0538335532223,42.4341726425541,RUTLAND ST
18453,-71.0773759971326,42.4224445846144,WHITMAN ST
18454,-71.0777615905539,42.4225389335206,WHITMAN ST
18455,-71.0813464895857,42.417621303934,MEDFORD ST
18456,-71.081317825772,42.4177070699245,MEDFORD ST
18457,-71.0812016237485,42.4177096142335,MEDFORD ST
18465,-71.0548696801457,42.4280917763094,CROSS ST
18467,-71.0554594945744,42.4285907900713,FAULKNER ST
18468,-71.055380250821,42.4286080171679,FAULKNER ST
18470,-71.0549758451284,42.428260965512,CROSS ST
18471,-71.0834061055055,42.4310806367569,FELLSWAY EAST
18472,-71.0833177290907,42.4310886025934,FELLSWAY EAST
